,min,max,median,skew,kurt,sd,var,dfa,corr,hurst,entropy,asoc,adf,ac,be,cam,cbm,flm,flmn,llm,llmn,lsam,lsbm,mlfp,mac,ma,mc,msdc,prdad,prvav,rvntsl,srdp,srv,vltsd,ac_150,ac_200,ac_250,ac_300,lyapr
0,-51.0,40.0,-25.0,0.258043279624349,-1.6286113588435613,27.657381611614575,764.930757610476,1.57958344594555,0.8412513966483115,1.0141699739931378,0.0706702642130095,1085.0,-0.51785497403094,0.8791309176720687,4.130808473899604,486.0,600.0,0.052486187845303865,0.6998158379373849,0.05340699815837935,0.7173112338858195,486.0,600.0,-61.377669489458626,1.0,5.264158017746099,-0.03963133640552995,-0.0009225092250922509,0.9130434782608695,0.992633517495396,0.0847145488029466,-11860.0,-455,True,0.7834292378323185,0.7022151298752775,0.5992909903196404,0.49386105788088613,0.03180962529098772
1,-170.0,14.0,-110.0,0.4721787649861779,-1.0870627188269841,55.623957556329685,3094.024654228366,1.6598322889953352,0.7537110852537661,1.0143241996435655,0.02674506253307831,1047.0,-2.278283846135154,0.9615883327938698,4.207499005295067,484.0,564.0,0.05248091603053435,0.892175572519084,0.05343511450381677,0.9026717557251909,484.0,564.0,175.4830783808295,1.0,5.222806652895202,-0.12702960840496658,0.0,0.7837837837837838,0.9618320610687023,0.1765267175572519,-100854.0,-12042,True,0.9441683477580608,0.935253296848242,0.9248154140343492,0.9103911361361551,0.0035224857330322214
2,-54.0,81.0,45.0,-0.27379093315716374,-1.6428303370400161,46.721887377627326,2182.934760127692,1.6840097323379108,0.7172555585495102,1.0182960933070917,0.03392508919934115,966.0,-0.18736264911373768,0.8741187983030595,4.083328359201741,513.0,454.0,0.7300930713547052,0.1892450879007239,0.7311271975180972,0.19027921406411585,513.0,454.0,95.58015669250949,1.0,5.233337879193846,0.07039337474120083,-0.0010362694300518134,0.8014705882352942,0.9720785935884177,0.140641158221303,19204.0,1044,True,0.7623502396494382,0.6279552730941212,0.4662344181208896,0.2910859821438738,0.02668806335382287
3,-32.0,8.0,-18.0,0.6634334983861168,-0.22596601344246217,9.369608565503299,87.78956467075278,1.6593647977239119,0.7743713777437115,1.0374365751160848,0.3748799682751725,504.0,-2.385742792023889,-0.2600545180404825,3.4726449515295577,232.0,273.0,0.06534653465346535,0.2079207920792079,0.08316831683168313,0.20990099009900987,82.0,177.0,26.28174588293123,1.0,3.516727714247089,-0.031746031746031744,0.0,0.975609756097561,0.998019801980198,0.08118811881188119,-8313.0,-460,True,-0.3948738548822747,-0.2433116162699314,0.19864273955634212,-0.6707002319683744,0.05071259190505691
4,-7.0,216.0,73.0,0.7963958507087694,-0.4044257807969856,54.487441888431086,2968.881323545155,1.6020519196651264,0.8310800398591818,1.0098279653615176,0.03542679236832385,4134.0,-0.7243970092248788,0.9576863442131566,4.162675770402964,1458.0,2677.0,0.8926239419588875,0.003385731559854897,0.8972188633615478,0.02103990326481253,1084.0,1953.0,266.57394560422176,1.0,6.293042818359781,0.04499274310595065,0.0,0.9330357142857143,0.9963724304715841,0.054171704957678354,343928.0,22102,True,0.9350298254505011,0.9031652931995449,0.8764444370134057,0.8507602824555631,0.01945652208830166
5,-17.0,74.0,41.0,-0.21741118206399515,-1.5763594976807929,30.498973332120087,930.1873743133722,1.6934708149408921,0.734397199673015,0.999654612489366,0.052597516950678234,602.0,-1.2724589988426322,0.8622718347096847,4.174500156404541,355.0,248.0,0.9137645107794361,0.07960199004975124,0.9154228855721394,0.08126036484245436,318.0,247.0,67.54343217391273,1.0,4.701711304613504,0.08970099667774087,-0.0016638935108153079,0.7391304347826086,0.9601990049751243,0.15257048092868988,17056.0,2180,True,0.7796632568231415,0.689972915155213,0.5535131162563884,0.6914440054625444,0.020436123259981825
6,-33.0,27.0,-6.0,0.1916205153178717,-1.3578747019793314,17.18109536737439,295.1900380228137,1.6662167379064021,0.8794027338642569,0.9855066963017001,0.1310806112328208,525.0,-1.8257320742796728,-0.0728534320220381,3.9016956998475716,265.0,261.0,0.17490494296577946,0.3574144486692015,0.17680608365019013,0.3631178707224335,162.0,239.0,-25.674326480063243,1.0,4.078599268393616,-0.02095238095238095,0.0,0.9836065573770492,0.9980988593155894,0.11596958174904944,-3194.0,-210,True,-0.5565533579374788,-0.7989348279790657,-0.8393433493012162,-0.16434882996411554,0.057862999564722885
7,-53.0,33.0,-5.0,-0.46210074207479573,-0.3903199650706417,19.513663687539342,380.7830705103915,1.6398498409732758,0.861572249896206,1.0037726928063067,0.1340276529586944,1014.0,-1.0201019686457233,0.5360364464691864,4.155852829208762,597.0,418.0,0.9576354679802955,0.2482758620689655,0.9586206896551724,0.2512315270935961,155.0,299.0,35.87474698499131,1.0,4.805186575526532,0.01775147928994083,0.0009871668311944718,0.9885057471264368,0.9990147783251232,0.08571428571428572,-7879.0,-903,True,0.44018845700581904,0.3761061317811251,0.2990771799752995,0.32284995662945315,0.03418980104881408
8,-65.0,128.0,30.0,0.0842345259106984,-0.9874669004392975,48.27649385023103,2330.619858471394,1.6610868191957424,0.8946958308492116,1.0021092060274301,0.04159306178023898,3153.0,-1.3338909469705407,0.8992607021881955,4.401537484037371,1549.0,1605.0,0.5900443880786304,0.8535193405199747,0.5903614457831325,0.8538363982244769,1099.0,657.0,63.190059524498935,1.0,5.72618495473973,0.011100539169045354,0.0,0.9896907216494846,0.9993658845909955,0.061509194673430564,100822.0,6048,True,0.8180591291409681,0.725224350529718,0.6217272265023915,0.5039401178446902,0.03778290706768353
9,-178.0,13.0,-87.0,0.06753437693502183,-1.706423380783291,61.98822557605077,3842.5401100673553,1.629917295922261,0.8111765772207075,1.0110861934967452,0.03121401918721117,2030.0,-0.9566039419782091,0.9624795121846671,4.192289620644638,975.0,1056.0,0.043328409650418516,0.758739537173806,0.043820777941900535,0.7602166420482521,959.0,1008.0,216.25027357409533,1.0,5.967681156991794,-0.06896551724137931,0.0,0.828125,0.983751846381093,0.09453471196454949,-171334.0,-12920,True,0.946507894916329,0.9256523605445152,0.8938781701666483,0.858806793756828,0.01615187619861788
10,-35.0,50.0,-5.0,0.42042692540437626,-1.1952316057764039,23.322553778788617,543.9415147644872,1.54820845507197,0.9446150356150401,1.000668049332516,0.10427057579252301,1963.0,-1.085738220846021,0.8257020354690184,4.2898266788097725,803.0,1161.0,0.4404276985743381,0.10590631364562118,0.445010183299389,0.10845213849287172,759.0,502.0,-13.689256734499136,1.0,5.351542925159612,-0.010697911360163017,0.0005096839959225281,1.0,1.0,0.04378818737270876,3300.0,645,True,0.7220277106669946,0.6020597130192377,0.46121264924534044,0.3288594047637332,0.04008027043258928
11,-175.0,26.0,-80.0,0.08582051622896085,-0.9328738770586269,52.80109904612737,2787.9560604789526,1.6440819372972104,0.8195977837092806,1.0128552560717998,0.03246851795473291,1928.0,-1.5224137393004016,0.9337281390976937,4.391805231688765,867.0,1062.0,0.06480041472265423,0.705028512182478,0.06739243131156036,0.7055469155002592,848.0,911.0,146.94235057654825,1.0,5.792575739094021,-0.038381742738589214,0.0,0.9504950495049505,0.9948159668221876,0.10471747019180923,-138465.0,-14521,True,0.8871738129909273,0.8422135470052676,0.791812745927448,0.7371074634673699,0.00928927550497944
12,-82.0,97.0,33.0,-0.5637852499603841,-0.9951644291630781,46.196678136629785,2134.133070859368,1.6257195310873203,0.8364333251483101,1.0043518582115796,0.03803602137997575,3234.0,-1.0065782265995482,0.921830703687838,4.223001782812485,1987.0,1248.0,0.5112828438948995,0.17712519319938178,0.5115919629057186,0.1774343122102009,1203.0,1225.0,36.398304630426885,1.0,6.173206637018618,0.013605442176870748,0.0,0.9888888888888889,0.9993817619783617,0.05564142194744977,50547.0,1335,True,0.888067632888286,0.861477049537946,0.8345031397492807,0.7955886511958139,0.02543071403838028
13,-44.0,12.0,-21.0,0.5308218335142877,-0.03576068107605554,11.44318826804235,130.9465577378621,1.5815725869162953,0.9147254743069739,1.0140173669209407,0.2186464942107499,1035.0,-2.085943547279915,0.4289618862185545,3.787450715365365,493.0,543.0,0.13223938223938225,0.888996138996139,0.13320463320463316,0.88996138996139,184.0,167.0,30.420402074652145,1.0,4.48879551272778,-0.008695652173913044,-0.0009671179883945841,0.9649122807017544,0.9980694980694981,0.05501930501930502,-20818.0,-880,True,0.4367556879963207,0.4582603350536476,0.4370810783012462,0.15518645928480385,0.04436783057371288
